size,old,branchy,branchless,prefetch,careful,lowerBound,upperBound,equalRange,improvedLowerBound,improvedUpperBound,improvedEqualRange
370688,1.0000,0.8472,0.4583,0.4444,0.4306,0.8889,0.8889,1.7083,0.4306,0.4306,0.8611
372552,1.0000,0.8356,0.4521,0.4384,0.4247,0.8630,0.8493,1.6712,0.4247,0.4247,0.8493
374432,1.0000,0.8493,0.4658,0.4521,0.4795,0.8904,0.8767,1.7260,0.4384,0.4247,0.8904
376320,1.0000,0.8592,0.4648,0.4507,0.4366,0.9014,0.8873,1.7746,0.4366,0.4366,0.8732
378216,1.0000,0.8611,0.4583,0.4444,0.4306,0.8889,0.8750,1.6944,0.4306,0.4306,0.8611
380120,1.0000,0.8133,0.4533,0.4400,0.4267,0.8533,0.8400,1.6533,0.4133,0.4133,0.8400
382032,1.0000,0.8108,0.4459,0.4324,0.4189,0.8514,0.8514,1.6351,0.4189,0.4189,0.8378
383952,1.0000,0.7590,0.3976,0.3855,0.4217,0.7952,0.7711,1.4819,0.3735,0.3735,0.7470
385888,1.0000,0.8356,0.4521,0.4384,0.4247,0.8904,0.8630,1.6712,0.4247,0.4247,0.8493
387832,1.0000,0.8472,0.4583,0.4583,0.4306,0.8889,0.8889,1.7083,0.4306,0.4306,0.8611
389784,1.0000,0.8472,0.4722,0.4583,0.4444,0.8889,0.8750,1.8611,0.4583,0.4444,0.8750
391744,1.0000,0.8378,0.4595,0.4459,0.4324,0.9054,0.8649,2.1216,0.4324,0.4189,0.8649
393720,1.0000,0.8133,0.4533,0.4400,0.4400,0.8667,0.8800,1.6400,0.4267,0.4267,0.8400
395704,1.0000,0.8356,0.4658,0.4384,0.4384,0.8767,0.8767,1.8082,0.4521,0.4247,0.8630
397696,1.0000,0.8472,0.4722,0.4583,0.4444,0.8889,0.8889,1.7083,0.4306,0.4306,0.8750
399696,1.0000,0.8133,0.4667,0.4400,0.4267,0.8667,0.8533,1.6533,0.4133,0.4133,0.8267
401712,1.0000,0.8356,0.4795,0.4658,0.4384,0.8767,0.8904,1.6849,0.4247,0.4795,0.8767
403736,1.0000,0.8356,0.4658,0.4521,0.4384,0.8904,0.8767,1.6712,0.4247,0.4247,0.8493
405768,1.0000,0.8243,0.4595,0.4459,0.4324,0.8784,0.8514,1.6622,0.4189,0.4189,0.8378
407808,1.0000,0.8158,0.4605,0.4342,0.4211,0.8684,0.8553,1.6184,0.4211,0.4211,0.8289
409864,1.0000,0.8378,0.4595,0.4459,0.4324,0.9459,0.8649,1.6622,0.4189,0.4189,0.8378
411928,1.0000,0.8133,0.4667,0.4533,0.4267,1.1067,0.8800,1.6533,0.4267,0.6267,0.9467
414000,1.0000,0.8611,0.4722,0.4583,0.5972,0.9028,0.9028,1.7222,0.4306,0.4306,0.8611
416088,1.0000,0.8133,0.4533,0.4400,0.4267,0.8667,0.8533,1.6800,0.4133,0.4133,0.8267
418184,1.0000,0.8378,0.4595,0.4459,0.4324,0.8784,0.8784,1.6757,0.4189,0.4189,0.8514
420288,1.0000,0.8493,0.4795,0.4521,0.4384,0.8904,0.8904,1.7123,0.4247,0.4384,0.9726
422400,1.0000,0.8400,0.4667,0.4400,0.4267,0.8800,0.8800,1.7733,0.4267,0.4267,0.8400
424528,1.0000,0.8243,0.4730,0.4459,0.4324,0.8784,0.8649,1.6757,0.4189,0.4189,0.8649
426664,1.0000,0.8267,0.4533,0.4400,0.4267,0.8533,0.8533,1.6533,0.4133,0.4133,0.8267
428816,1.0000,0.8919,0.4730,0.4459,0.6622,0.8919,0.8784,1.6892,0.5405,0.4324,0.8514
430976,1.0000,0.9054,0.5541,0.5135,0.4324,0.8919,0.9459,1.6757,0.4324,0.4324,0.8378
433144,1.0000,0.8378,0.4730,0.4459,0.4324,0.8784,0.8784,1.7027,0.4189,0.4324,0.8514
435328,1.0000,0.8378,0.4730,0.4459,0.4324,0.8784,0.8784,1.6892,0.4189,0.4189,0.8378
437520,1.0000,0.8378,0.4730,0.4459,0.4324,0.8784,0.8784,1.6757,0.4324,0.4324,0.8514
439720,1.0000,0.8553,0.5000,0.4342,0.4211,1.0132,0.8947,1.7763,0.4211,0.4211,0.8289
441936,1.0000,1.0133,0.4667,0.8000,0.4267,0.8800,0.8800,1.6667,0.4133,0.4133,0.8400
444160,1.0000,0.8052,0.4545,0.4286,0.4156,0.8571,0.8442,1.6104,0.4156,0.4156,0.8182
446392,1.0000,1.0133,0.4667,0.4400,0.4267,0.8800,0.8800,1.6667,0.4133,0.4133,0.8400
448640,1.0000,0.8267,0.4667,0.4533,0.4267,0.8667,0.8667,1.7200,0.6800,0.4267,0.9333
450896,1.0000,0.8182,0.4545,0.4286,0.4156,0.8571,0.8571,1.6364,0.4156,0.4156,0.8182
453168,1.0000,0.8493,0.4795,0.4521,0.4384,0.9041,0.8904,1.7260,0.4384,0.4247,0.8630
455448,1.0000,0.8267,0.4667,0.4400,0.4267,0.9200,0.8800,1.6667,0.4267,0.4267,0.8400
457744,1.0000,0.8158,0.4605,0.4342,0.4211,0.8816,0.8553,1.6447,0.4211,0.4211,0.8289
460048,1.0000,0.7326,0.4070,0.3953,0.4767,0.7791,0.7558,1.4535,0.3721,0.3721,0.7907
462360,1.0000,0.8289,0.4737,0.4342,0.4211,1.0921,0.9474,1.6842,0.4211,0.4211,0.8421
464688,1.0000,0.8158,0.4605,0.4342,0.4342,0.8684,0.8553,1.6579,0.4211,0.4211,0.8289
467024,1.0000,0.8158,0.4605,0.4342,0.4211,0.8684,0.8684,1.6447,0.4211,0.4211,0.8289
469376,1.0000,0.8182,0.4675,0.4286,0.4156,0.8831,0.8701,1.6364,0.4156,0.7403,0.8571
471736,1.0000,0.8267,0.4667,0.4400,0.4267,0.8933,0.8800,1.6800,0.4267,0.4267,0.8400
474112,1.0000,0.8378,0.4730,0.4459,0.4324,0.8919,0.9054,1.7027,0.4324,0.4324,0.8514
476496,1.0000,0.8289,0.4737,0.4474,0.4342,0.8947,0.8816,1.6711,0.4211,0.4211,0.9211
478896,1.0000,0.8267,0.4667,0.4400,0.4267,0.8800,0.8800,1.6667,0.4267,0.4267,0.8400
481304,1.0000,0.8182,0.4675,0.4286,0.4156,0.8571,0.8442,1.7013,0.4416,0.4416,0.8182
483728,1.0000,0.7975,0.4557,0.4177,0.4051,0.8481,0.8481,1.5949,0.4051,0.4051,0.7975
486160,1.0000,0.8182,0.4675,0.6234,0.4286,0.8701,0.8571,1.6364,0.4156,0.5195,0.8182
488608,1.0000,0.8182,0.4675,0.4416,0.4156,0.8701,0.8571,1.6623,0.4156,0.4156,0.8312
491064,1.0000,0.8205,0.4744,0.4359,0.4231,0.8718,0.8846,1.6282,0.4103,0.4103,0.8205
493536,1.0000,0.8312,0.4805,0.4416,0.4286,0.8831,0.8701,1.6494,0.9221,0.4286,0.8312
496024,1.0000,0.8205,0.4615,0.4359,0.4231,0.8718,0.8590,1.6282,0.4103,0.4103,0.8333
498520,1.0000,0.8205,0.4615,0.4359,0.4231,0.8718,0.8590,1.6667,0.4231,0.4103,0.8333
501032,1.0000,0.6364,0.3838,0.3434,0.3232,0.6869,0.6768,1.2727,0.3232,0.3232,0.6364
503552,1.0000,0.6117,0.3883,0.5728,0.3204,0.6505,0.6505,1.2233,0.3107,0.3107,0.6117
506088,1.0000,0.8205,0.4615,0.4359,0.4103,0.8590,0.8590,1.6538,0.4103,0.4103,0.8205
508632,1.0000,0.8101,0.4557,0.4304,0.4177,0.8608,0.8481,1.6329,0.4051,0.4051,0.8101
511192,1.0000,0.8077,0.4744,0.4359,0.4231,0.8718,0.8974,1.6282,0.4103,0.4103,0.8205
513768,1.0000,0.7901,0.4568,0.4198,0.5432,0.9259,0.8889,1.6049,0.4074,0.4074,0.8025
516352,1.0000,0.8101,0.4684,0.4304,0.4177,0.8734,0.8734,1.6329,0.4177,0.4177,0.8101
518952,1.0000,0.8228,0.4810,0.4430,0.4177,0.8734,0.8608,1.6203,0.4177,0.4177,0.8101
521560,1.0000,0.8333,0.4744,0.4359,0.4231,0.8846,0.8590,1.6538,0.4231,0.4231,1.0897
524184,1.0000,0.8452,0.4881,0.5000,0.4762,0.8810,0.8690,1.6310,0.4643,0.4643,0.9048
526824,1.0000,0.8375,0.4875,0.4625,0.4500,0.8625,0.8750,1.6125,0.4500,0.4500,0.8750
529472,1.0000,0.8590,0.5000,0.4744,0.4615,0.8846,0.8718,1.6538,0.4487,0.4487,0.8846
532136,1.0000,0.8462,0.5000,0.4744,0.4487,0.8846,0.9615,1.6667,0.4487,0.4487,0.8846
534816,1.0000,0.8375,0.6375,0.4625,0.4375,0.8625,0.8625,1.6250,0.4375,0.4375,0.8625
537504,1.0000,0.8354,0.4937,0.4684,0.4430,0.8734,0.8734,1.6329,0.4430,0.4430,0.8734
540208,1.0000,0.8718,0.5000,0.4744,0.4615,0.8974,0.8846,1.6667,0.4487,0.4487,0.8974
542928,1.0000,0.8481,0.4937,0.4684,0.4557,0.8734,0.8861,1.6582,0.4430,0.4430,0.8734
545664,1.0000,0.8608,0.4937,0.4684,0.4557,0.8734,0.8734,1.6582,0.4430,0.4430,0.8734
548408,1.0000,0.8375,0.4875,0.4625,0.4500,0.8750,0.8625,1.6375,0.4375,0.4375,0.8750
551168,1.0000,1.0000,0.5000,0.5500,0.4500,0.9625,0.8750,1.6375,0.4500,0.4500,0.8750
553944,1.0000,0.8144,0.4124,0.3918,0.3711,0.7216,0.7113,1.3608,0.3711,0.3711,0.7216
556728,1.0000,0.8395,0.4938,0.4568,0.4444,0.8642,0.8519,1.6543,0.4321,0.4444,0.8642
559528,1.0000,0.7938,0.4124,0.3814,0.3711,0.7423,0.7113,1.3608,0.3711,0.3608,0.7216
562344,1.0000,0.8608,0.5063,0.4684,0.6962,1.1013,0.8987,1.6582,0.4557,0.8354,1.3291
565176,1.0000,0.8608,0.5063,0.4684,0.4557,0.8861,0.8734,1.6582,0.4557,0.4557,0.8861
568024,1.0000,0.8415,0.5000,0.4756,0.4512,0.8780,0.8537,1.6220,0.4878,0.4878,0.8780
570880,1.0000,0.8608,0.5063,0.4810,0.4557,0.8861,0.8861,1.6835,0.4557,0.4430,0.8861
573752,1.0000,0.8625,0.5000,0.4625,0.4500,0.8750,0.8750,1.6625,0.4500,0.4500,0.8875
576640,1.0000,0.8625,0.5125,0.4750,0.4625,0.8750,0.8875,1.6625,0.4500,0.4500,0.8875
579544,1.0000,0.9259,0.4938,0.4691,0.4568,0.8889,0.8765,1.7654,0.4444,0.4444,0.8642
582464,1.0000,0.8642,0.5062,0.4691,0.4568,0.8765,0.8765,1.6543,0.4568,0.4444,0.8765
585392,1.0000,0.8519,0.5062,0.4691,0.4444,0.9012,0.8642,1.6296,0.4444,0.4444,0.8642
588336,1.0000,1.1605,0.5062,0.4691,0.4444,0.8642,0.8519,1.6296,0.4444,0.4444,0.8765
591296,1.0000,0.8500,0.5000,0.4625,0.4500,0.8625,0.8750,1.6375,0.4500,0.4500,0.8750
594272,1.0000,0.8500,0.5125,0.4750,0.4500,1.1625,0.8875,1.6875,0.6125,0.4625,0.8875
597264,1.0000,0.8415,0.5122,0.4634,0.4512,0.8780,0.9024,1.6341,0.4390,0.4390,0.8659
600272,1.0000,0.8642,0.5062,0.4691,0.4568,0.8765,0.8765,1.6543,0.5926,0.4568,0.8889
603296,1.0000,0.8415,0.5000,0.4512,0.5732,0.8659,0.8537,1.6098,0.4390,0.4390,0.9390
606328,1.0000,0.8023,0.4767,0.4419,0.4302,0.8372,0.8256,1.5814,0.4186,0.4186,0.8256
609376,1.0000,0.8519,0.5062,0.4691,0.4444,0.8889,0.9136,1.6296,0.4444,0.4444,0.8765
612440,1.0000,0.8625,0.5125,0.4750,0.4500,0.8875,0.9250,1.6500,0.4500,0.4500,0.8750
615520,1.0000,0.8519,0.5062,0.4691,0.4568,0.8765,0.8765,1.6296,0.4938,0.6914,0.8765
618616,1.0000,0.9908,0.6239,0.5229,0.6422,0.9083,0.9083,1.2294,0.3853,0.3394,0.6514
621728,1.0000,0.7582,0.4615,0.4176,0.4725,0.8022,0.7912,1.4615,0.3956,0.4066,0.7912
624856,1.0000,0.8333,0.4881,0.4524,0.4405,0.9762,0.8452,1.6310,0.4405,0.4405,0.8571
628000,1.0000,0.8202,0.4719,0.4270,0.4831,0.8202,0.8202,1.7753,0.4270,0.4157,0.8090
631160,1.0000,0.8333,0.5119,0.5833,0.4524,0.8810,0.8571,1.6071,0.4405,0.4405,1.2500
634336,1.0000,0.8554,0.5060,0.4699,0.4458,0.8675,0.9398,1.7831,0.4940,0.4940,1.0723
637528,1.0000,0.8537,0.5122,0.4634,0.4512,0.8780,0.8780,1.6341,0.4512,0.4390,0.9634
640736,1.0000,0.8537,0.5122,0.4634,0.4512,0.9024,0.9024,1.7683,0.4512,0.4512,0.8780
643960,1.0000,0.8902,0.5122,0.5976,0.4512,0.8780,0.8659,1.6341,0.4512,0.4512,0.8780
647200,1.0000,0.8434,0.5060,0.5663,0.4458,0.9398,0.8795,1.6145,0.4458,0.4458,0.8675
650456,1.0000,0.7978,0.4719,0.4270,0.5730,0.8090,0.8202,1.5056,0.4157,0.4157,0.8090
653728,1.0000,0.8452,0.5000,0.4643,0.4405,0.8690,0.8571,1.6429,0.4524,0.4405,0.8571
657016,1.0000,0.9643,0.5000,0.4643,0.4405,0.8571,0.8571,1.5833,0.4881,0.4524,0.8571
660320,1.0000,0.8313,0.5060,0.4578,0.4458,1.3133,0.8795,1.6145,0.4458,0.5904,0.8554
663640,1.0000,0.8434,0.5060,0.4578,0.4458,0.8675,0.9639,1.6024,0.4458,0.4458,0.8554
666976,1.0000,0.9634,0.5122,0.4756,0.4512,0.8902,0.9268,1.6585,0.4512,0.4512,0.8780
670328,1.0000,0.7931,0.4828,0.4368,0.4253,0.8391,0.8276,1.5402,0.4253,0.4138,0.8391
673704,1.0000,0.7865,0.4831,0.4382,0.4944,0.8202,0.8090,1.9101,0.5393,0.4157,0.8090
677096,1.0000,0.8235,0.4941,0.4471,0.4353,0.8471,0.9059,1.5765,0.4353,0.4353,0.8471
680504,1.0000,0.8046,0.4943,0.4368,0.4253,0.8391,0.8276,1.5517,0.4253,0.4253,0.8276
683928,1.0000,0.7802,0.4835,0.4286,0.4066,0.9231,0.8462,1.5714,0.4066,0.4066,0.7912
687368,1.0000,0.8434,0.5181,0.4578,0.5301,0.8916,0.9036,1.6265,0.4458,0.4458,0.8675
690824,1.0000,0.8434,0.5181,0.4578,0.4578,0.8916,0.8795,1.6265,0.4458,0.4819,0.8795
694296,1.0000,0.8810,0.5119,0.4643,0.4405,0.8929,0.8690,1.6071,0.4405,0.4405,0.8571
697792,1.0000,0.8554,1.2289,0.4699,0.4458,0.8795,0.9036,1.6265,0.4458,0.4458,0.8675
701304,1.0000,0.8434,0.5181,0.4699,0.4578,0.8916,0.9036,1.6265,0.4458,0.4458,1.0000
704832,1.0000,0.8571,0.5238,0.5952,0.4643,0.8810,0.8810,1.6548,0.4405,0.5000,0.8690
708376,1.0000,0.8675,0.5181,0.4699,0.4458,0.8916,0.9157,1.6386,0.4458,0.4458,0.8675
711936,1.0000,0.8452,0.5238,0.4643,0.4524,0.8810,0.8690,1.7619,0.4524,0.5119,0.9048
715520,1.0000,0.8068,0.5000,0.4432,0.4205,0.8523,0.8295,1.5455,0.4205,0.4205,0.8295
719120,1.0000,0.8554,0.5181,0.4699,0.4458,0.8916,0.8795,1.6506,0.5181,0.4458,0.8675
722736,1.0000,0.8452,0.5238,0.4643,0.4524,0.8929,0.8810,1.7500,0.4524,0.4405,0.8690
726368,1.0000,0.8471,0.5294,0.4588,0.4471,0.8824,0.8824,1.6588,0.4471,0.4353,0.8588
730024,1.0000,0.8571,0.5238,0.5357,0.4524,0.9048,0.8810,1.6190,0.4405,0.4405,0.8571
733696,1.0000,0.8353,0.5176,0.4588,0.4471,0.9059,0.8706,1.6000,0.4471,0.4471,0.8588
737384,1.0000,0.8471,0.5176,0.4588,0.4471,0.9294,0.9294,1.6353,0.4471,0.4471,0.8588
741096,1.0000,0.8471,0.5176,0.4588,0.4471,0.8824,0.8706,1.7412,0.4471,0.4471,0.8588
744824,1.0000,0.8571,0.5238,0.4643,0.4524,1.0952,1.0952,1.6429,0.4524,0.4405,0.8690
748568,1.0000,0.8471,0.5176,0.4824,0.4471,0.8824,0.8824,1.6000,0.4471,0.4471,0.8706
752336,1.0000,0.8571,0.5238,0.4643,0.4524,0.8929,0.9167,1.6548,0.4524,0.4524,0.8690
756120,1.0000,0.7423,0.5876,0.4021,0.3918,0.7938,0.7732,1.4124,0.3918,0.3918,0.8351
759920,1.0000,0.8571,0.5238,0.4643,0.5476,0.9048,0.8810,1.6310,0.4524,0.4524,0.8690
763744,1.0000,0.8372,0.5233,0.4535,0.4419,0.8953,0.8721,1.6163,0.4419,0.5233,0.8605
767584,1.0000,0.8488,0.5233,0.4651,0.4419,0.8837,0.8837,1.6395,0.4419,0.4419,0.8605
771448,1.0000,0.7579,0.4632,0.4211,0.4000,1.0105,0.8105,1.4526,0.4000,0.4000,0.7789
775328,1.0000,0.8588,0.5294,0.4706,0.4471,0.8824,0.8824,1.6000,0.4471,0.4824,0.9176
779232,1.0000,0.8471,0.5294,0.4706,0.4588,0.8941,0.8941,1.6706,0.4471,0.6000,0.8588
783152,1.0000,0.8488,0.5233,0.4651,0.5116,0.8837,1.0116,1.6163,0.4419,0.4419,0.8605
787088,1.0000,0.7684,0.5684,0.7684,0.5158,1.0316,0.9474,1.7474,0.4105,0.4105,0.7895
791048,1.0000,0.8471,0.5294,0.4706,0.4588,0.8824,0.8941,1.6353,0.4471,1.1294,0.8824
795024,1.0000,0.8488,0.5349,0.4651,0.4535,0.9419,1.1279,1.6163,0.4419,0.4419,0.8605
799024,1.0000,0.8391,0.5402,0.4943,0.4483,0.8966,0.9080,1.6552,0.4368,0.4368,0.8621
803040,1.0000,0.8953,0.5233,0.4651,0.4419,0.8837,0.8953,1.6279,0.4419,0.4419,1.0581
807080,1.0000,0.8353,0.5294,0.4706,0.5412,0.9059,1.0353,1.6353,0.4471,0.4471,0.8706
811136,1.0000,1.1628,0.5233,0.4651,0.4419,0.8953,0.8837,1.6047,0.4419,0.4419,0.9535
815216,1.0000,0.8506,0.5287,0.6207,0.4368,1.1149,0.8736,1.5862,0.4368,0.4368,0.9540
819320,1.0000,0.7913,0.4174,0.3478,0.3391,1.3304,0.8348,1.5130,0.3391,0.3478,0.6609
823440,1.0000,0.8851,0.6437,0.4598,0.4483,1.1609,0.9655,1.6897,0.4483,0.4483,0.8621
827584,1.0000,0.8621,0.5402,0.4713,0.4483,0.8966,0.9425,1.6322,0.4483,0.4483,0.8736
831744,1.0000,0.7524,0.4476,0.3810,0.3714,0.7429,0.7429,1.3524,0.3810,0.3810,0.7143
835928,1.0000,0.8409,0.5341,0.4545,0.5909,1.0000,0.9205,1.6023,0.4432,0.4432,0.8523
840136,1.0000,0.6930,0.4298,0.3596,0.3421,0.6842,0.6754,1.2544,0.3421,0.3421,0.6667
844360,1.0000,0.8152,0.5109,0.4348,0.4239,0.8587,0.8478,1.5435,0.4130,0.4130,0.9022
848608,1.0000,0.8065,0.5054,0.4301,0.4194,0.8280,0.8495,1.5054,0.4194,0.4086,0.9032
852880,1.0000,0.8202,0.5281,0.4494,0.5056,0.8876,0.8764,1.5730,0.4270,0.4270,0.8315
857168,1.0000,0.8605,0.5349,0.6860,0.4535,0.8837,0.8953,1.6744,0.4419,0.4419,0.8605
861480,1.0000,0.7353,0.4608,0.3922,0.4510,0.7647,0.7647,1.5392,0.3824,0.3824,0.7353
865816,1.0000,0.8721,0.5465,0.4651,0.4535,0.9186,0.9070,2.0814,0.6860,0.4535,0.8721
870168,1.0000,0.9886,0.5341,0.4545,0.4432,0.8977,0.8864,1.7727,0.4432,0.6477,0.9205
874544,1.0000,0.8636,0.5341,0.4545,0.4432,0.8864,0.8864,1.6136,0.4432,0.4318,0.8523
878944,1.0000,0.8506,0.5402,0.4598,0.4483,0.9425,0.8966,1.6207,0.4483,0.4483,0.8621
883368,1.0000,0.8409,0.5341,0.4545,0.4432,0.8864,0.9432,1.6023,0.4432,0.4432,0.8523
887808,1.0000,0.9886,0.5341,0.4545,0.4432,0.8864,0.8864,1.6364,0.4318,0.4318,0.8523
892272,1.0000,0.9551,0.7079,0.5955,0.4382,1.1236,0.8989,1.6180,0.4382,0.5618,0.8427
896760,1.0000,0.8506,0.6437,0.4598,0.4483,0.8851,1.0230,1.6092,0.4483,0.4483,0.8621
901272,1.0000,0.8977,0.5568,0.4659,0.4432,0.8977,0.8977,1.6136,0.4432,0.4432,0.8636
905808,1.0000,0.8427,0.6517,0.8427,0.4494,0.9101,0.8876,1.6067,0.4382,0.4382,0.8427
910360,1.0000,0.8444,0.5333,0.4444,0.4333,0.9111,1.1222,1.5778,0.4333,0.4333,0.8333
914936,1.0000,0.8152,0.5978,0.4457,0.5543,0.8696,0.8696,1.5435,0.4239,0.4239,0.8913
919536,1.0000,0.8523,0.6591,0.4659,0.4432,0.8864,0.8977,1.6250,0.4432,0.4432,1.0114
924160,1.0000,0.8427,0.9663,0.4494,0.4382,0.8989,0.8876,1.5843,0.4382,0.4382,0.8427
928808,1.0000,0.8427,0.5393,0.4494,0.4382,0.8989,0.8876,1.6067,0.4382,0.4382,0.8989
933480,1.0000,1.1724,0.5517,0.4713,0.4483,0.9080,1.0920,1.6437,0.4483,0.4483,0.8736
938176,1.0000,0.7755,0.6224,0.4184,0.4082,0.8163,0.8163,1.4694,0.3980,0.3980,0.7755
942896,1.0000,0.8966,0.5517,0.4598,0.4483,0.8966,0.8966,1.6207,0.6782,0.4598,0.8621
947640,1.0000,0.8539,0.5393,0.4607,0.4494,0.8989,0.9101,1.6180,0.4382,0.4382,0.8539
952408,1.0000,0.8523,0.6364,0.4545,0.4432,0.8864,0.8864,1.5909,0.4545,0.4432,0.8523
957200,1.0000,0.8523,0.5568,0.4659,0.4545,0.9091,0.9091,1.6477,0.4545,0.4545,0.8636
962016,1.0000,0.8409,0.5455,0.4545,0.4432,0.8977,0.8864,1.7273,0.4432,0.5114,0.8523
966856,1.0000,0.8409,0.5455,0.4545,0.6023,1.0227,0.9545,1.6250,0.4432,0.4432,1.0114
971720,1.0000,0.8636,0.6591,0.4545,0.4432,0.9318,0.8864,1.6136,0.4432,0.4432,0.8523
976608,1.0000,0.8636,0.5568,0.4545,0.4432,0.9091,0.8977,1.6250,0.4432,0.4432,0.8636
981520,1.0000,0.8652,0.5281,0.4494,0.4382,0.8876,0.8764,1.5843,0.4382,0.4270,0.8427
986456,1.0000,0.8621,0.5517,0.5402,0.5632,0.9195,0.8966,1.6092,0.4483,0.4483,0.8621
991416,1.0000,0.8636,0.5568,0.4659,0.4545,1.0341,0.8977,1.6136,0.4432,0.4432,0.9318
996400,1.0000,1.1236,0.5506,0.4607,0.4494,0.9101,1.0562,1.6180,0.4382,0.4944,0.8652
1001408,1.0000,0.7857,0.5204,0.4286,0.4082,0.8163,0.8367,1.4592,0.4082,0.4082,0.9082
1006448,1.0000,0.9694,0.5000,0.4184,0.4082,0.8265,0.8163,1.4592,0.3980,0.3980,0.9082
1011512,1.0000,0.8539,0.5506,0.4607,0.4494,0.8989,0.8989,1.6180,0.4494,0.4494,0.8652
1016600,1.0000,0.8778,0.5333,0.5222,0.4444,0.8778,0.9000,1.8556,0.4444,0.5444,1.0000
1021712,1.0000,0.8652,0.5618,0.4607,0.4494,0.8989,0.8989,1.6292,0.4494,0.4494,0.9438
1026848,1.0000,0.8889,0.5051,0.4242,0.5455,0.8283,0.8384,1.4545,0.4040,0.4040,0.7778
1032016,1.0000,0.8444,0.5556,0.4556,0.4444,0.9000,0.9333,1.6222,0.4444,0.4444,0.8444
1037208,1.0000,0.9674,0.8261,0.4565,0.4348,1.0217,0.8913,1.7174,0.4348,0.4348,0.8478
1042424,1.0000,0.8191,0.6277,0.4468,0.4362,0.8936,0.9681,1.6596,0.4362,0.4362,0.8298
1047664,1.0000,0.7800,0.5100,0.4400,0.4200,0.8400,0.8600,1.4600,0.4400,0.4300,0.7900
1052936,1.0000,0.8681,0.6593,0.4945,0.4725,0.8681,1.0000,1.5824,0.4725,0.4725,0.9011
1058232,1.0000,0.8511,0.5532,0.4787,0.4574,0.8723,1.0851,1.5426,0.4574,0.4574,0.9787
1063552,1.0000,0.8778,0.5778,0.4889,0.4667,0.9333,0.8778,1.5889,0.4667,0.4667,0.9000
1068904,1.0000,0.8876,0.5843,0.5730,0.5281,0.9438,0.9101,1.6180,0.4719,0.4719,0.9101
1074280,1.0000,0.8889,0.5778,0.4889,0.4667,0.9222,0.8889,1.6000,0.6222,0.4667,0.9000
1079680,1.0000,0.8421,0.5684,0.4632,0.4421,0.8632,0.9053,1.5474,0.4526,0.4526,0.8632
1085112,1.0000,0.9032,0.5699,0.4839,0.4624,0.9140,0.8925,1.5914,0.4624,0.4624,0.8925
1090568,1.0000,0.8710,0.5699,0.4839,0.4624,1.4086,0.9140,1.5806,0.4624,0.4624,0.8925
1096056,1.0000,0.8901,0.5824,0.4835,0.4725,0.8901,0.9451,1.5824,0.4615,0.5495,0.9011
1101568,1.0000,0.9111,0.5778,0.4889,0.4667,0.9000,1.0222,1.7444,0.4667,0.4667,0.9000
1107104,1.0000,0.7822,0.5149,0.4356,0.4158,0.8713,0.8119,1.4356,0.4158,0.4158,0.8020
1112672,1.0000,0.8889,0.5778,0.4889,0.4667,0.9667,0.9111,1.6111,0.4667,0.4667,0.9111
1118264,1.0000,0.6983,0.4569,0.3879,0.3707,0.7155,0.7241,1.2586,0.3707,0.3707,0.7155
1123888,1.0000,0.8316,0.5474,0.4632,0.4421,0.8526,0.8632,1.5263,0.4421,0.4421,0.8526
1129536,1.0000,0.9462,0.5699,0.4731,0.4624,0.8925,0.8817,1.6022,0.4624,0.4624,0.9032
1135216,1.0000,0.8571,0.5824,0.4835,0.4725,0.9011,0.9011,1.6154,0.4615,0.4615,0.9011
1140928,1.0000,0.6639,0.4454,0.3697,0.3529,0.6891,0.6723,1.2185,0.3529,0.3529,0.6891
1146664,1.0000,0.8681,0.5714,0.4835,0.4725,0.9560,0.9231,1.5934,0.4615,0.4615,0.9560
1152432,1.0000,0.8602,0.5591,0.4946,0.4516,0.8817,0.9032,1.5591,0.4624,0.4624,0.8710
1158224,1.0000,0.8421,0.5579,0.4632,0.4526,0.8632,0.8632,1.5368,0.4421,0.4421,0.8632
1164048,1.0000,0.8791,0.5824,0.4835,0.4615,0.9011,0.9011,1.6154,0.5495,0.4615,0.9011
1169904,1.0000,0.8901,0.5824,0.4945,0.4725,1.0220,0.9121,1.6154,0.4725,0.4725,1.2967
1175784,1.0000,0.8421,0.7053,0.4632,0.4526,0.8842,1.0316,1.5368,0.4526,0.4526,0.8737
1181696,1.0000,0.8696,0.5761,0.4783,0.4674,0.9022,0.9022,1.5870,0.4565,0.4565,0.8913
1187640,1.0000,0.7736,0.5189,0.4245,0.4057,0.8019,0.8019,1.4245,0.5094,0.4057,0.9434
1193616,1.0000,0.8617,0.6915,0.4787,0.4574,0.8936,0.9255,1.5851,0.4574,0.4574,0.8830
1199616,1.0000,0.8283,0.5455,0.6162,0.4343,0.9192,0.8485,1.5051,0.4343,0.4343,1.3737
1205648,1.0000,0.8737,0.5789,0.4842,0.4632,1.0105,0.8947,1.6000,0.4526,0.4632,0.8842
1211712,1.0000,0.8925,0.5806,0.6882,0.4731,0.9247,0.9247,1.6022,0.4731,0.4624,0.9032
1217808,1.0000,0.8723,0.5745,0.4787,0.4574,1.0532,0.8936,1.7021,0.4574,0.4574,0.8936
1223928,1.0000,0.8830,0.5851,0.4787,0.4681,0.9149,0.9043,1.6277,0.5638,0.4574,0.8936
